timestamp,symbol,side,price,size,reason
2024-05-15T09:00:00+00:00,BTC-USD,sell,62737.73046875,0.0205395409177907,level_1_reversion
2024-05-15T12:00:00+00:00,BTC-USD,sell,63715.94921875,0.019016827187410743,level_3_reversion
2024-05-15T13:00:00+00:00,BTC-USD,sell,64161.84375,0.020557324235640183,level_2_reversion
2024-05-28T04:00:00+00:00,BTC-USD,buy,67755.5859375,0.01893605374664123,level_1_entry
2024-05-28T07:00:00+00:00,BTC-USD,buy,67651.53125,0.01896168419290669,level_2_entry
2024-05-28T10:00:00+00:00,BTC-USD,sell,68545.5703125,0.01893605374664123,level_1_reversion
2024-05-28T13:00:00+00:00,BTC-USD,buy,67685.765625,0.018983258953224325,level_1_entry
2024-05-29T03:00:00+00:00,BTC-USD,sell,68707.5859375,0.018983258953224325,level_1_reversion
2024-05-29T07:00:00+00:00,BTC-USD,buy,67928.0859375,0.0189579239902578,level_1_entry
2024-05-29T14:00:00+00:00,BTC-USD,buy,67588.09375,0.01758572283034512,level_3_entry
2024-05-30T17:00:00+00:00,BTC-USD,sell,69430.015625,0.01758572283034512,level_3_reversion
2024-05-30T18:00:00+00:00,BTC-USD,sell,69351.4296875,0.01896168419290669,level_2_reversion
2024-05-31T06:00:00+00:00,BTC-USD,buy,68236.0625,0.018987053718535787,level_2_entry
2024-05-31T09:00:00+00:00,BTC-USD,buy,67895.921875,0.017644829648579028,level_3_entry
2024-06-03T04:00:00+00:00,BTC-USD,sell,68504.8828125,0.0189579239902578,level_1_reversion
2024-06-03T05:00:00+00:00,BTC-USD,sell,68648.421875,0.018987053718535787,level_2_reversion
2024-06-03T06:00:00+00:00,BTC-USD,sell,69000.609375,0.017644829648579028,level_3_reversion
2024-06-11T01:00:00+00:00,BTC-USD,buy,68481.59375,0.01897578382100461,level_1_entry
2024-06-11T02:00:00+00:00,BTC-USD,buy,68217.640625,0.019040395720592913,level_2_entry
2024-06-11T03:00:00+00:00,BTC-USD,buy,68417.4453125,0.0173949839169785,level_3_entry
2024-06-12T14:00:00+00:00,BTC-USD,sell,69928.65625,0.019040395720592913,level_2_reversion
2024-06-12T15:00:00+00:00,BTC-USD,sell,69726.5859375,0.01897578382100461,level_1_reversion
2024-06-12T18:00:00+00:00,BTC-USD,buy,68794.1953125,0.01899902621241089,level_1_entry
2024-06-12T19:00:00+00:00,BTC-USD,buy,67500.0390625,0.019279555890602495,level_2_entry
2024-06-21T07:00:00+00:00,BTC-USD,buy,64187.97265625,0.002454561671500408,level_4_entry
2024-06-30T22:00:00+00:00,BTC-USD,sell,62799.94140625,0.01899902621241089,level_1_reversion
